0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0034904812874567027,-3.0460968721746086e-05
0.0034904812874567027,-3.0460968721746086e-05
0.006980962574913405,-6.092193744349217e-05
0.006980962574913405,-6.092193744349217e-05
0.010471443862370108,-9.138290616523826e-05
0.010471443862370108,-9.138290616523826e-05
0.0139608619154136,-0.00018275653362433977
0.01745027996845709,-0.00027413016108344127
0.020939698021500582,-0.00036550378854254277
0.024429116074544073,-0.0004568774160016443
0.027918534127587564,-0.0005482510434607458
0.027918534127587564,-0.0005482510434607458
0.03838289021396107,-0.00094415394626415
0.04187018212204964,-0.0010964123991685358
0.04535747403013821,-0.0012486708520729217
0.048844765938226786,-0.0014009293049773075
0.05930912202460029,-0.0017968322077807116
0.06279641393268887,-0.0019490906606850975
0.0697734781109738,-0.0021927351105841156
0.07675054228925873,-0.002436379560483134
0.07675054228925873,-0.002436379560483134
0.08372760646754367,-0.0026800240103821526
0.0907046706458286,-0.002923668460281171
0.10117434241845431,-0.0031368828696310127
0.10117434241845431,-0.0031368828696310127
0.10815459613803655,-0.0032587236515217526
0.11513343224412353,-0.003441470906439956
0.11513343224412353,-0.003441470906439956
0.12560310401674926,-0.003654685315789798
0.1325801681950342,-0.003898329765688816
0.1360695862480777,-0.003989703393147918
0.14653606847940612,-0.004324721470506038
0.14653606847940612,-0.004324721470506038
0.15351313265769106,-0.0045683659204050564
0.16049019683597598,-0.004812010370304075
0.16049019683597598,-0.004812010370304075
0.16746726101426093,-0.005055654820203094
0.17444432519254588,-0.005299299270102114
0.17444432519254588,-0.005299299270102114
0.181418909008723,-0.005603816175910885
0.1849062009168116,-0.005756074628815271
0.18839349282490017,-0.005908333081719656
0.18839349282490017,-0.005908333081719656
0.1953705570031851,-0.006151977531618675
0.19885784891127364,-0.00630423598452306
0.20234514081936222,-0.006456494437427446
0.20931972463553938,-0.006761011343236217
0.20931972463553938,-0.006761011343236217
0.21280701654362796,-0.006913269796140603
0.21280701654362796,-0.006913269796140603
0.21977876589927853,-0.007278643697588222
0.22326286939951484,-0.007491740596538149
0.22674697289975115,-0.007704837495488076
