3.678537301183357,-0.43994631083736163
3.6468307587920656,-0.6675707941792278
3.6073158333215516,-0.902685965824999
3.5730938493972437,-1.1339696677581113
3.545119913371054,-1.3729346975479457
3.4868268146226633,-1.6362086594665322
3.4493184359413753,-1.872041017443707
3.428429147539148,-2.108239280374406
3.3922740895674366,-2.3422178047953675
3.364110690238019,-2.5551449202066863
3.3525275324435007,-2.785665582916688
3.372318343089792,-3.0090617723374056
3.4108153246158013,-3.2152802268928724
3.4587244219309463,-3.42844389105234
3.496207874083469,-3.632684301504067
3.516252673659041,-3.8471306028160503
3.4939523463380064,-4.090598683014157
3.4456199996355754,-4.346605192729489
3.3738856702608584,-4.567905674765339
3.284476673143025,-4.810321494261172
3.2185219130435163,-5.049316587710334
3.1508119982072182,-5.292679599131013
3.08028084510684,-5.528276203676314
2.9780632265468,-5.801664209874108
2.882659924460274,-6.050574838536751
2.7574210243050423,-6.31992819399717
